image_path,question,answer
6d/6dc3be1b.jpg,Is the background black?,Yes
6d/6dc760f9.jpg,What is the product's brand?,amazonbasics
6d/6dc760f9.jpg,What shape are the labels?,Round
6d/6dc760f9.jpg,What color is the background?,White
6d/6dcb2c46.jpg,What color is the USB connector?,Silver
6d/6dcb2c46.jpg,What brand is printed on the lightning end?,Amazonbasics
6d/6dcb2c46.jpg,What material is the cable made of?,Nylon
6d/6dcf22a9.jpg,What shape are the stones?,Square
6d/6dcf22a9.jpg,What color are the earrings?,Purple
6d/6dcf22a9.jpg,What is the backing material?,Silver
6d/6dcf97c7.jpg,What color are the bottles?,Grey
6d/6dcf97c7.jpg,What is the count of bottles?,Three
6d/6dcf97c7.jpg,What is printed on the bottle?,Solimo
6d/6dd42d51.jpg,What color is the chair?,Brown
6d/6dd42d51.jpg,Is there a cupholder?,Yes
6d/6dd42d51.jpg,What type of seat is it?,Recliner
6d/6dd62181.jpg,What color is the frame?,Black
6d/6dd62181.jpg,What number is under twelve?,Eleven
6d/6dd62181.jpg,What shape is the clock?,Round
6d/6dd7777b.jpg,What is the bracelet's shape?,Curved
6d/6dd7777b.jpg,What color are some stones?,Blue
6d/6dd7777b.jpg,What type of clasp is present?,Box
6d/6ddc982a.jpg,What shape is the pillow?,Rectangular
6d/6ddc982a.jpg,What is the pillow's color?,White
6d/6ddc982a.jpg,What is this item?,Pillow
6d/6ddd7bed.jpg,What color is the chair?,White
6d/6ddd7bed.jpg,How many wheels are visible?,Four
6d/6ddd7bed.jpg,What material is the base?,Metal
6d/6df60cbe.jpg,What color are the hangers?,Pink
6d/6df60cbe.jpg,What is the hanger material?,Velvet
6d/6df60cbe.jpg,How many tiers visible?,Three
6d/6df70c05.jpg,What shape are the planters?,Round
6d/6df70c05.jpg,What color is the band?,Brass
6d/6df70c05.jpg,How many planters are there?,Two
6d/6dfa7aee.jpg,What is the predominant color?,Blue
6d/6dfa7aee.jpg,How many camera holes are visible?,Two
6d/6dfa7aee.jpg,Is the case rectangular?,Yes
6d/6dfdc6a4.jpg,What is the background color?,Black
6d/6dfdc6a4.jpg,What shape are the repeating designs?,Stars
6d/6dfdc6a4.jpg,What is the number of camera lens holes?,One
6d/6dfdc768.jpg,What shape is the table?,Square
6d/6dfdc768.jpg,What color is the table?,Brown
6d/6dfdc768.jpg,Are there flowers present?,Yes
6d/6dfe2d29.jpg,What color is the frame?,White
6d/6dfe2d29.jpg,What object is depicted?,Bicycle
6d/6dfe2d29.jpg,What direction does the bicycle face?,Right
6e/6e048cc3.jpg,What color is the brand name?,Yellow
6e/6e048cc3.jpg,What is the bag's main color?,Grey
6e/6e048cc3.jpg,What type of bag is it?,Rucksack
6e/6e07d200.jpg,What color is dominant?,Blue
6e/6e07d200.jpg,What is smiling?,Face
6e/6e07d200.jpg,Is there a camera?,Yes
6e/6e0d0e93.jpg,What color is the chair?,Camel
6e/6e0d0e93.jpg,What shape are the arms?,Flared
6e/6e0d0e93.jpg,What is material of the chair?,Microfiber
6e/6e11c588.jpg,How many pans are visible?,Three
6e/6e11c588.jpg,What color are the pans?,Black
6e/6e11c588.jpg,Are there any lids?,No
6e/6e13d9b9.jpg,What is the primary color?,Black
6e/6e13d9b9.jpg,What shape is the product?,Rectangle
6e/6e13d9b9.jpg,Is there a border present?,Yes
6e/6e184bdc.jpg,What color is the device?,Black
6e/6e184bdc.jpg,How many USB ports are visible?,Two
6e/6e184bdc.jpg,Is there a visible light?,Yes
6e/6e1a69f5.jpg,What is the boot's color?,Black
6e/6e1a69f5.jpg,What is boot's style?,Tall
6e/6e1a69f5.jpg,Is there a buckle?,Yes
6e/6e1b4ecf.jpg,What color is the shoe?,Black
6e/6e1b4ecf.jpg,Is toe open or closed?,Open
6e/6e1b4ecf.jpg,What heel type is it?,Wedge
6e/6e28f4ac.jpg,What is the shoe's closure?,Slip-on
6e/6e28f4ac.jpg,What is the sole's color?,Grey
6e/6e28f4ac.jpg,Is there logo visible?,Yes
6e/6e29c959.jpg,What color are the shoes?,Brown
6e/6e29c959.jpg,Are these shoes laced?,Yes
6e/6e29c959.jpg,What is the shoe's closure?,Laces
6e/6e3631c4.jpg,What color are the flowers?,Pink
6e/6e3631c4.jpg,How many camera lenses are visible?,One
6e/6e3631c4.jpg,Is the case translucent?,Yes
6e/6e398b38.jpg,What is the shape of the bulbs?,Pear
6e/6e398b38.jpg,What material are the bulbs made of?,Glass
6e/6e398b38.jpg,How many rows of bulbs are there?,Two
6e/6e39c5f2.jpg,What color is the uppermost stripe?,Pink
6e/6e39c5f2.jpg,What is the hair color of the person?,Black
6e/6e39c5f2.jpg,What type of case is this?,Hard
6e/6e3ea6ae.jpg,What color are the shoes?,Black
6e/6e3ea6ae.jpg,What type of shoe is this?,Loafer
6e/6e3ea6ae.jpg,Is the sole visible?,Yes
6e/6e4131b4.jpg,What shape are the stones?,Square
6e/6e4131b4.jpg,What is the bracelet's color?,Rosegold
6e/6e4131b4.jpg,Is the bracelet clasped?,No
6e/6e47dd2f.jpg,What color is the spool?,Black
6e/6e47dd2f.jpg,What brand is visible?,Amazonbasics
6e/6e47dd2f.jpg,What shape are the spool's holes?,Oval
6e/6e4ff6f4.jpg,What is the background color?,Teal
6e/6e4ff6f4.jpg,Does the man wear glasses?,Yes
6e/6e4ff6f4.jpg,What's on the case?,Man
6e/6e6022eb.jpg,What color is the pom?,Black
6e/6e6022eb.jpg,What is the bag's material?,Metallic
6e/6e6022eb.jpg,What is the object?,Bag
6e/6e60516c.jpg,What color is the loveseat?,Blue
6e/6e60516c.jpg,How many pillows are visible?,Two
6e/6e60516c.jpg,What room is this furniture for?,Living
6e/6e61696b.jpg,What color is predominant?,Red
6e/6e61696b.jpg,Are there water droplets?,Yes
6e/6e61696b.jpg,Is the case flexible?,Yes
6e/6e637e35.jpg,What color is the cap?,Black
6e/6e637e35.jpg,What is the bottle's capacity?,Ounces
6e/6e637e35.jpg,How many digits is '365'?,Three
6e/6e684c88.jpg,What animal is featured?,Lion
6e/6e684c88.jpg,What color is the eye?,Blue
6e/6e684c88.jpg,Is the case curved?,Yes
6e/6e6bfbf3.jpg,What color are the legs?,Black
6e/6e6bfbf3.jpg,How many legs are visible?,Three
6e/6e6bfbf3.jpg,What shape is the table?,Square
6e/6e76fc9b.jpg,What color are the shoes?,Blue
6e/6e76fc9b.jpg,What is on the side?,Logo
6e/6e76fc9b.jpg,What color is the sole?,White
6e/6e7cfb73.jpg,What is the brand name?,Amazonbasics
6e/6e7cfb73.jpg,What is the cartridge number?,41
6e/6e7cfb73.jpg,What color is the cartridge's bottom?,Black
6e/6e7d1b48.jpg,What color are the laces?,Black
6e/6e7d1b48.jpg,What color is the sole?,White
6e/6e7d1b48.jpg,Is it a pair or a single?,Single
6e/6e7d40c7.jpg,What object is depicted?,Case
6e/6e7d40c7.jpg,What color is the brick?,Red
6e/6e7d40c7.jpg,What pattern is visible?,Brick
6e/6e85c807.jpg,What color is the handle?,Yellow
6e/6e85c807.jpg,What shape are the grid lines?,Square
6e/6e85c807.jpg,What is the pressure pad's texture?,Smooth
6e/6e88c55c.jpg,What is the shoe's toe shape?,Pointed
6e/6e88c55c.jpg,What color are the shoes?,Black
6e/6e88c55c.jpg,What material covers the shoe?,Sequin
6e/6e899809.jpg,What color is the bag?,Black
6e/6e899809.jpg,How many containers are visible?,Four
6e/6e899809.jpg,What material are the containers?,Steel
6e/6e910690.jpg,What color are the soles?,White
6e/6e910690.jpg,What material is the shoe made of?,Leather
6e/6e910690.jpg,What is the primary color?,Navy
6e/6e94efdd.jpg,What color is it?,Pink
6e/6e94efdd.jpg,What shape is it?,Teardrop
6e/6e94efdd.jpg,Is it wrinkled?,Yes
6e/6e961d96.jpg,What color are the shoes?,Black
6e/6e961d96.jpg,What type of shoe is this?,Loafer
6e/6e961d96.jpg,What is the shoe's material?,Leather
6e/6ea83b6b.jpg,What color are the words 'I am Me'?,Blue
6e/6ea83b6b.jpg,What object is pictured?,Case
6e/6ea83b6b.jpg,Is the background black?,Yes
6e/6ea86942.jpg,How many drawers are visible?,Three
6e/6ea86942.jpg,What beverage is in the bottle?,Wine
6e/6ea86942.jpg,What color is the book?,Red
6e/6ea8cbf9.jpg,What color is the background?,Blue
6e/6ea8cbf9.jpg,What shape is the camera cutout?,Circle
6e/6ea8cbf9.jpg,What plant is displayed?,Wheat
6e/6eac0054.jpg,What color is prevalent on top?,Red
6e/6eac0054.jpg,What shape is the cut-out?,Apple
6e/6eac0054.jpg,How many camera lenses are visible?,Two
6e/6eae2794.jpg,What color are the trays?,Black
6e/6eae2794.jpg,What shape are the trays?,Rectangular
6e/6eae2794.jpg,How many trays appear?,Two
6e/6eae2d40.jpg,What is the shoe's pattern?,Snakeskin
6e/6eae2d40.jpg,What kind of shoe is this?,Flat
6e/6eae2d40.jpg,What is the shoe color?,Gold
6e/6eae4e92.jpg,What color are the legs?,Black
6e/6eae4e92.jpg,What is on the seat?,Cushion
6e/6eae4e92.jpg,What shape is the chair?,Rectangular
6e/6eb4ea2d.jpg,What color is the pillow?,Grey
6e/6eb4ea2d.jpg,What shape is the pillow?,Round
6e/6eb4ea2d.jpg,What word is visible?,umi
6e/6eb70938.jpg,What color is the metal?,Bronze
6e/6eb70938.jpg,What shape is the rubber end?,Round
6e/6eb70938.jpg,What is the material?,Metal
6e/6eb8615f.jpg,What color is the desk?,White
6e/6eb8615f.jpg,What shape is the desk?,Lshaped
6e/6eb8615f.jpg,What electronic device is present?,Computer
6e/6ec1de19.jpg,How many bulbs are visible?,Six
6e/6ec1de19.jpg,What color are the bulbs?,White
6e/6ec1de19.jpg,What brand is displayed?,Amazonbasics
6e/6ec3b2d2.jpg,What shape is dominant?,Heart
6e/6ec3b2d2.jpg,What is the case's background?,Checkered
6e/6ec3b2d2.jpg,What color is the edge?,Pink
6e/6ed4dc03.jpg,What is the flower color on top?,Pink
6e/6ed4dc03.jpg,Are there two flowers?,Yes
6e/6ed4dc03.jpg,What is the panel's background?,Blue
6e/6ed6f697.jpg,What color are the shoes?,Pink
6e/6ed6f697.jpg,How many buckles are visible?,Three
6e/6ed6f697.jpg,Is the toe pointed?,Yes
6e/6eebc04d.jpg,What shape are the stones?,Round
6e/6eebc04d.jpg,How many earrings are visible?,Two
6e/6eebc04d.jpg,What color are the gemstones?,Blue
6e/6ef11dc0.jpg,What color is the phone's frame?,Black
6e/6ef11dc0.jpg,Is the cover patterned?,Yes
6e/6ef11dc0.jpg,What shape is the phone's fingerprint sensor?,Circle
6f/6f0234cc.jpg,What shape is primarily displayed?,Heart
6f/6f0234cc.jpg,What color is the heart?,Red
6f/6f0234cc.jpg,What is below the camera?,Sensor
6f/6f03252d.jpg,What color is predominant?,Pink
6f/6f03252d.jpg,Is there a camera?,Yes
6f/6f03252d.jpg,Are there figures?,Yes
6f/6f049d98.jpg,What color are the flowers?,Blue
6f/6f049d98.jpg,What is the case's shape?,Rectangular
6f/6f049d98.jpg,What is the camera area's color?,Silver
6f/6f059790.jpg,What color is predominant?,Red
6f/6f059790.jpg,What word is printed?,Queen
6f/6f059790.jpg,Is the case glittery?,Yes
6f/6f0c5959.jpg,What color is the suitcase?,Black
6f/6f0c5959.jpg,What is the quantity of wheels?,Four
6f/6f0c5959.jpg,Is the handle extended?,Yes
6f/6f1cd40e.jpg,What is the heel's shape?,Block
6f/6f1cd40e.jpg,What is the primary pattern?,Leopard
6f/6f1cd40e.jpg,Is it a bootie?,Yes
6f/6f1d2c03.jpg,What color is the table?,Brown
6f/6f1d2c03.jpg,How many chairs are visible?,Four
6f/6f1d2c03.jpg,What material is used?,Wood
6f/6f1dfd18.jpg,What color is the liquid?,Teal
6f/6f1dfd18.jpg,What is the case's primary design element?,Water
6f/6f1dfd18.jpg,Is the top area white?,Yes
6f/6f1f4533.jpg,What color are the washcloths?,White
6f/6f1f4533.jpg,How many stacks are visible?,Five
6f/6f1f4533.jpg,What shape is each cloth?,Square
6f/6f296491.jpg,What is the case's main color?,Pink
6f/6f296491.jpg,What shape are the gold stripes?,Chevron
6f/6f296491.jpg,Is there text visible?,Yes
6f/6f2af935.jpg,What shape are the buttons?,Round
6f/6f2af935.jpg,Is the background dark?,Yes
6f/6f2af935.jpg,What is featured?,Controller
6f/6f2f8c3b.jpg,What shape is the logo?,Apple
6f/6f2f8c3b.jpg,Are there brushes present?,Yes
6f/6f2f8c3b.jpg,What is dominant color?,Brown
6f/6f349a61.jpg,What letter is visible?,A
6f/6f349a61.jpg,What is the chain's color?,Yellow
6f/6f349a61.jpg,What is the item's category?,Necklace
6f/6f34d221.jpg,What is the case background color?,Yellow
6f/6f34d221.jpg,How many shoes are printed?,Two
6f/6f34d221.jpg,Are the shoes laced?,Yes
6f/6f384d4d.jpg,What color are the topmost notes?,Green
6f/6f384d4d.jpg,What is the product's form?,Stack
6f/6f384d4d.jpg,How many notes are peeled?,One
6f/6f3d4e59.jpg,What animal is pictured?,Cat
6f/6f3d4e59.jpg,What color is the bow?,Pink
6f/6f3d4e59.jpg,How many dots are visible on the bow?,Seven
6f/6f3ee62a.jpg,What color is the beanbag?,Red
6f/6f3ee62a.jpg,Are there any elephants?,Yes
6f/6f3ee62a.jpg,What is the pattern type?,Printed
6f/6f448d3b.jpg,What is the binder's color?,Blue
6f/6f448d3b.jpg,Is this binder round?,Yes
6f/6f448d3b.jpg,What office item is visible?,Binder
6f/6f473671.jpg,What pattern is visible?,Brick
6f/6f473671.jpg,What is the camera's color?,Silver
6f/6f473671.jpg,What's the background color?,White
6f/6f4c74fa.jpg,What shape is repeated on the box?,Triangle
6f/6f4c74fa.jpg,What color is the lid?,Blue
6f/6f4c74fa.jpg,Is the box rectangular or square?,Rectangular
6f/6f4db5b4.jpg,What color is the sole?,White
6f/6f4db5b4.jpg,What shape are the holes?,Oval
6f/6f4db5b4.jpg,What is the shoe's main color?,Black
6f/6f4fc201.jpg,What shape is the chair back?,Rectangle
6f/6f4fc201.jpg,What is the seat material?,Fabric
6f/6f4fc201.jpg,How many legs does it have?,Four
6f/6f51535b.jpg,What is the material of the boot?,Leather
6f/6f51535b.jpg,What shape is the heel?,Block
6f/6f51535b.jpg,What color is the boot?,Brown
6f/6f5322bb.jpg,What shape are some of the candies?,Oval
6f/6f5322bb.jpg,What color is the lemon-shaped candy?,Yellow
6f/6f5322bb.jpg,Is the case glossy or matte?,Glossy
6f/6f5507f5.jpg,What color is predominant?,Pink
6f/6f5507f5.jpg,What is the orientation?,Vertical
6f/6f5507f5.jpg,Does the cover appear sparkly?,Yes
6f/6f551af8.jpg,What is the primary pattern?,Bricks
6f/6f551af8.jpg,What color are the bricks?,Brown
6f/6f551af8.jpg,Is there a camera hole?,Yes
6f/6f5a5317.jpg,What is the material?,Suede
6f/6f5a5317.jpg,What is the heel's height?,High
6f/6f5a5317.jpg,Is the toe pointed?,Yes
6f/6f5d04c2.jpg,What color is prominent?,Yellow
6f/6f5d04c2.jpg,Is there a camera?,Yes
6f/6f5d04c2.jpg,Is it rectangular?,Yes
6f/6f5d0a21.jpg,What color is the bottom?,White
6f/6f5d0a21.jpg,What is the material of the upper part?,Metal
6f/6f5d0a21.jpg,What shape is it?,Cylindrical
6f/6f5d9a01.jpg,What color is the gemstone?,Green
6f/6f5d9a01.jpg,What is the charm's material?,Gold
6f/6f5d9a01.jpg,What shape is the upper stone?,Round
6f/6f712026.jpg,What shape is the showerhead?,Round
6f/6f712026.jpg,What color is the showerhead?,Nickel
6f/6f712026.jpg,Is the showerhead installed?,No
6f/6f7143fa.jpg,What color are the chairs?,Grey
6f/6f7143fa.jpg,How many chairs are visible?,Two
6f/6f7143fa.jpg,What shape are the chair legs?,Tapered
6f/6f71fc5e.jpg,What color are the legs?,White
6f/6f71fc5e.jpg,What shape is the desk?,Rectangular
6f/6f71fc5e.jpg,What material is the top?,Wood
6f/6f781446.jpg,What color are the legs?,Black
6f/6f781446.jpg,How many drawers are visible?,One
6f/6f781446.jpg,What is the shelf color?,Blue
6f/6f796088.jpg,What color are the towels?,White
6f/6f796088.jpg,How many stripes are visible?,Two
6f/6f796088.jpg,Is there more than one towel?,Yes
6f/6f7a18ff.jpg,What color is the chevron?,Black
6f/6f7a18ff.jpg,What pattern is printed?,Chevron
6f/6f7a18ff.jpg,What material is visible?,Wood
6f/6f7cb8c3.jpg,What color is the beanbag?,Brown
6f/6f7cb8c3.jpg,What shape is the beanbag?,Round
6f/6f7cb8c3.jpg,Is it furniture?,Yes
6f/6f80c986.jpg,What shape are objects?,Cylindrical
6f/6f80c986.jpg,What is the color?,Clear
6f/6f80c986.jpg,What is direction of straws?,Diagonal
6f/6f8e12db.jpg,What shape is the pattern?,Squares
6f/6f8e12db.jpg,What color is most prominent?,Blue
6f/6f8e12db.jpg,Is the case rigid?,Yes
6f/6f8fa3ea.jpg,What is the primary color?,Gray
6f/6f8fa3ea.jpg,What shape is recurring?,Square
6f/6f8fa3ea.jpg,Is there a camera cutout?,Yes
6f/6f913896.jpg,What color are the glasses?,Clear
6f/6f913896.jpg,How many glasses are visible?,Four
6f/6f913896.jpg,Is the glass stem short?,Yes
6f/6f992c92.jpg,What color are the organizers?,Black
6f/6f992c92.jpg,How many organizers are visible?,Two
6f/6f992c92.jpg,What is the orientation of the magazine racks?,Vertical
6f/6f9d46b4.jpg,What color is the cable?,Black
6f/6f9d46b4.jpg,What company is labeled?,Amazonbasics
6f/6f9d46b4.jpg,What shape is the connector?,Rectangular
6f/6fa8bd3d.jpg,What is the case's primary color?,Red
6f/6fa8bd3d.jpg,Is there a camera cutout?,Yes
6f/6fa8bd3d.jpg,Is the case shiny?,No
6f/6fb08aa1.jpg,What color is the case?,Brown
6f/6fb08aa1.jpg,What is the primary texture?,Wood
6f/6fb08aa1.jpg,Is a camera visible?,Yes
6f/6fb26e5b.jpg,What color is the hammock?,Blue
6f/6fb26e5b.jpg,What material are the ropes?,Nylon
6f/6fb26e5b.jpg,What shape is the hammock?,Curved
6f/6fb9963d.jpg,"What word is below ""IT""?",EASY
6f/6fb9963d.jpg,What color is the camera circle?,Blue
6f/6fb9963d.jpg,How many cameras are visible?,Three
6f/6fbb4a92.jpg,What animal is featured?,Lion
6f/6fbb4a92.jpg,What color is the eye?,Blue
6f/6fbb4a92.jpg,Is the background white?,Yes
6f/6fbc6c20.jpg,What shape is the planter?,Square
6f/6fbc6c20.jpg,What color is the bracket?,Copper
6f/6fbc6c20.jpg,Is this indoors?,Yes
6f/6fbf8c63.jpg,What is the earring's color?,White
6f/6fbf8c63.jpg,What shape are the diamonds?,Round
6f/6fbf8c63.jpg,How many prongs per earring?,Four
6f/6fc48533.jpg,What is the shoe's toe shape?,Pointed
6f/6fc48533.jpg,What material is the shoe?,Suede
6f/6fc48533.jpg,What color is shoe?,Wine
6f/6fcc577c.jpg,What color is the headboard?,Pewter
6f/6fcc577c.jpg,What shape is the headboard?,Wingback
6f/6fcc577c.jpg,How many legs are visible?,Four
6f/6fd48348.jpg,What color is the storage box?,Brown
6f/6fd48348.jpg,Is the box open or closed?,Closed
6f/6fd48348.jpg,What material appears to be partially see-through?,Plastic
6f/6fd94e43.jpg,What pattern is displayed?,Stripes
6f/6fd94e43.jpg,What color are the stripes?,Red
6f/6fd94e43.jpg,How many cushions are visible?,Two
6f/6fdaffa0.jpg,What color is 'PINK'?,White
6f/6fdaffa0.jpg,Is there glitter present?,Yes
6f/6fdaffa0.jpg,What is the case's shape?,Rectangular
6f/6fdce6a3.jpg,What shape are the stones?,Round
6f/6fdce6a3.jpg,What is the bracelet's color?,Rosegold
6f/6fdce6a3.jpg,Is the bracelet clasped?,No
6f/6fdcedcc.jpg,What animal is pictured?,Lion
6f/6fdcedcc.jpg,What primary color is present?,Blue
6f/6fdcedcc.jpg,Is the background white?,Yes
6f/6fdd55ab.jpg,What shape is displayed?,Star
6f/6fdd55ab.jpg,What is the hat's color?,Black
6f/6fdd55ab.jpg,Is the bill curved?,Yes
6f/6fddc997.jpg,What is the background color?,Brown
6f/6fddc997.jpg,What is the object on cover?,Leaf
6f/6fddc997.jpg,How many cutouts present?,Two
6f/6fe0aeb2.jpg,What is the frame's primary color?,White
6f/6fe0aeb2.jpg,Are there starfish on the frame?,Yes
6f/6fe0aeb2.jpg,What shape is the pearl?,Round
6f/6fe3ecd0.jpg,What color is the mount's accent?,Red
6f/6fe3ecd0.jpg,How many suction cups are present?,One
6f/6fe3ecd0.jpg,What shape is the inner padding?,Oval
6f/6fefd65d.jpg,What color are the shoes?,Black
6f/6fefd65d.jpg,Are there any pearls?,Yes
6f/6fefd65d.jpg,What is the shoe's material?,Leather
6f/6ffa0e47.jpg,What is the dominant color?,Red
